	auxin_biosynthesis	auxin_signaling	auxin_transport	auxin_response_genes	cytokinin_biosynthesis	cytokinin_signaling	ethylene_biosynthesis	ethylene_signaling	aba_biosynthesis	aba_signaling	ga_biosynthesis	ga_signaling	ja_biosynthesis	ja_signaling	sa_biosynthesis	sa_signaling	photosynthesis_light_reactions	calvin_cycle	starch_metabolism	sucrose_metabolism	glycolysis	trehalose_metabolism	cell_wall_biosynthesis	lignin_biosynthesis	oxidative_stress	heat_shock	dna_damage_response	gravitropism_signaling
OSD-314__05G4_WT_RED_Col0_03g_Rep1	0.6095118910176789	0.6634106794821188	0.6375907906895503	0.7408151892982703	0.5165534873724169	0.583715071154864	0.8568088766033435	1.017936283979168	0.8044710353164383	0.7808449609861738	0.6003887620802182	0.8325175485897562	0.7830709110189366	0.7851990563477883	0.7367427410242452	0.700952699259767	-0.0011323370759984497	0.770843627049504	1.0170283992909483	0.518783664486161	0.8387107289059803	0.5397485758978691	0.7366527440208119	0.8447526270514477	0.80401676095602	0.5048932698097046	0.7143920908718049	0.5132496538153845
OSD-314__06H4_WT_RED_Col0_03g_Rep2	0.6511072078276962	0.6834253105415113	0.7045717020768972	0.8276463307140642	0.4895981234139918	0.6146307569640163	0.7340738041758088	0.9761976196177866	0.7896737192755678	0.7931444474063646	0.6197345578831592	0.8172209601063111	0.8189143775730988	0.752881797740228	0.7731637596973673	0.684631144774696	0.18736296495469956	0.8707121260617168	1.0739556005741344	0.37319254601244156	0.8462859246489413	0.5163537494769482	0.7633700126282629	0.8589501091961433	0.8059142821309355	0.5035277333259038	0.6855380076877928	0.5496078593872074
OSD-314__07A5_WT_RED_Col0_03g_Rep3	0.5559021047686384	0.5596024434819504	0.5460842610535208	0.7863013247978474	0.6070379330258504	0.5831116633362817	0.8008615673992414	1.0383210054002907	0.9573458564385772	0.7675372521970751	0.735112399862793	0.9171006302295509	0.9196658303105968	0.8727820261693753	0.8141212986289386	0.6748999329540062	-0.12408605500611147	0.7992736817894001	1.114285238544744	0.4770671470710372	0.8765661020617809	0.5413609784970632	0.7985571965786528	0.9911018067771021	0.8158612541917732	0.5526442531488716	0.762018431111697	0.5509249205820568
OSD-314__13I4_WT_DARK_Col0_03g_Rep1	0.4494627632737597	0.6761978492080084	0.3799957019983671	0.5844411619888237	0.5378221916569548	0.6216168264384273	0.7112481188680136	0.907283082828314	0.7508201607613086	0.8456673667150854	0.4723219843532616	0.8576497983262229	0.7481138593916642	0.8471728231977593	0.4901597299450169	0.7373054098149627	-0.019382429924497454	0.4393228330762135	0.886956587365926	0.37893013337737486	0.7471276996755847	0.5759218747390332	0.6305960060585493	0.5524552949864237	0.8530361772459247	0.6264009396363734	0.6317773010711643	0.4963550647634144
OSD-314__14J4_WT_DARK_Col0_03g_Rep2	0.3404690923898061	0.7279460757020064	0.40530686590914794	0.7939375167773092	0.4494932354308486	0.6517717383187656	0.7262422166364084	0.9444568102725077	0.8194779746935774	0.8550831620228639	0.40308875777387354	0.8718310168036353	0.6686249506173367	0.86099567081464	0.6225476305539845	0.7266082995423454	0.12595229675214722	0.47846956156224263	0.8305851323536143	0.30669888724949823	0.7302755111590732	0.5759062536992376	0.675061566884835	0.5358505799431913	0.796627960832848	0.6167630644988393	0.6743670726908473	0.5572396031088529
OSD-314__15A7_WT_DARK_Col0_03g_Rep3	0.3686512642240078	0.7070243951948326	0.34733622745979226	0.6809916548986875	0.5980303961913042	0.6261920576348365	0.765768294844636	0.9446578993555568	0.8746419982157346	0.8718942056544319	0.5399881498967481	0.8355843492707584	0.7534275054526431	1.0573044092619137	0.6043118643625959	0.7185334245493785	0.027797172799839974	0.40602686107699393	0.8853993126693893	0.3167355815000159	0.7286222213619169	0.5338755296541974	0.7481241365714557	0.5939070583343722	0.7927964664228588	0.6009705750737898	0.7509418106087516	0.5171583606550616
OSD-314__JBA1_WT_DARK_Col0_0g_Rep1	0.26450230210198	0.6256098964417793	0.341064158338563	0.5380260934900667	0.5530230801555598	0.8445433919562202	0.6537517855851304	0.6973038948720268	0.5165616793342935	0.8947830133773628	0.30760418308962273	0.7474911016877928	0.6979511466941075	0.8722053476724964	0.8111182659608418	0.7048990904782593	0.006921807738590913	0.364234728803494	0.8753952311811661	0.815907722887591	0.7550333418405477	0.560286764744042	0.8687187010232084	0.710820319109979	0.7295239555607651	1.1134893012655267	0.7159445424054046	0.4408438374017967
OSD-314__JBB1_WT_DARK_Col0_0g_Rep2	0.09341007834836763	0.6290292745132284	0.30578587097832266	0.5339805516045506	0.6281563848289399	0.801501397790483	0.5557742776533476	0.5717178583841379	0.6477510237760864	0.9526518741556474	0.2370288637627881	0.7532330013852282	0.6227450097631955	0.7412620171199056	1.0109503990711575	0.7120865647038952	0.6847772928374863	0.4382707447782822	0.7831982919199032	0.7255220378376197	0.7749783348967584	0.5823918600854256	0.7008474148271914	0.7410705207770907	0.6941768389388381	1.0858659234735117	0.5353761101789479	0.33346174121304134
OSD-314__JBH2_WT_RED_Col0_0g_Rep1	0.3301571869394058	0.5268174861854771	0.6854061515445264	0.8417671970891806	0.6486638275872465	0.7143496022239607	0.7438065367289342	0.8392249052991307	0.5571670892349537	0.8350903203918494	0.3667583863946224	0.7188151085334327	0.7093924101482133	0.6331870237397348	1.1043601975168573	0.6643063761893024	0.9134765055216325	0.7404992779392624	0.9923429203115586	0.8383205720828499	0.879422183797006	0.6134921074875608	0.9115386350701999	0.955775183707649	0.6618757117964023	0.9187811210036587	0.7676640080428759	0.39402103283973283
OSD-314__JBA3_WT_RED_Col0_0g_Rep2	0.23687580525906962	0.5051877436451873	0.5571171953740074	0.589520034653747	0.6469138751519031	0.6494188724232	0.753320203158857	0.7947601364387018	0.6381700617733488	0.8299835580193466	0.46687165156105515	0.570854982916609	0.6416973182254937	0.47235312553516307	0.9582329232512085	0.6941062449747208	0.2813406832659125	0.673480746558547	1.0269689241812205	1.0441045974848784	0.8895448640399621	0.6601451211007271	0.8803677402244016	1.0112936305152203	0.6849484882892373	0.7665662980680485	0.7479572061374384	0.44025559251940394
OSD-314__JBB3_WT_RED_Col0_0g_Rep3	0.2723856476765409	0.5216099581973969	0.6306957877377312	0.6409060209305429	0.5115836662091591	0.6735251731832356	0.8030056446688959	0.861166074933368	0.7058841099068287	0.8148833704321853	0.4189976092885977	0.8148486531611225	0.6518034996234741	0.5305364222488891	1.0753401792399875	0.6610141203286134	0.4833010543970632	0.6832399319878245	0.9447139556952946	0.8054074946032771	0.8971816659280812	0.6437152301571498	0.8968387189427485	1.0569555639801402	0.5728207378340083	0.6499290249458489	0.8071737347216815	0.3891091622679697
OSD-678__Ground_control_Col-0_Dark_bio_rep1	0.4789580226999308	1.0050069129958354	0.7365420631370679	1.1630649026908846	0.8598831387822644	0.6206107032910015	0.874827804323947	0.9342879182656938	0.7657936997761614	1.0175812391525096	0.5238772551183795	1.0043043081405263	0.9987371549275186	1.0767896767704785	1.1916037504497385	0.9078057222996034	0.3166148414705497	0.7941494787057635	0.9393088253206853	0.5411482409443911	0.9821673594725098	0.6831114375675014	1.1519207358472592	1.123131880267469	0.9513502361862574	0.8480258490192794	1.1856758066901196	0.613878447279457
OSD-678__Ground_control_Ws_Light_bio_rep3	0.5654367912063097	0.879072505976654	0.8106218483854858	0.9858053199047578	0.6140879884964453	0.5741280766383041	0.5939151176054971	0.7714840973056125	0.7639428883024002	0.971282116351418	0.8871879336107628	1.0769310888160717	1.3577883795848666	1.0487430896090717	1.1839608029106512	0.9486117458419734	0.4713485797307299	1.4341377558923516	1.2013449141829509	0.5386138510847499	1.0696547488778778	0.7799606630794579	0.6598367871661353	0.9195901374419259	0.7458641902071692	0.04946107010685056	0.9231771744221462	0.5972830865405432
OSD-678__Ground_control_Ws_Light_bio_rep2	0.5799529047128172	0.8063363103583625	0.5936707916030783	0.7729975791553442	0.49203982275204566	0.5515945921429039	0.5770977065505227	0.6019601280955186	0.8115421478756772	0.9371901366840495	0.7844575012369616	1.0468200889225006	1.4118505753332968	1.2345267087117822	0.9042032056804555	0.9002921730167253	0.4522777049921362	1.4574460130619047	1.2081962661613288	0.40173289169599136	0.9838411932808856	0.8043765942853905	0.7328397549163914	0.8932579773707289	0.7723467295380784	-0.0248984289281223	0.9333916885281629	0.5537186425360774
OSD-678__Ground_control_Ws_Light_bio_rep1	0.5990639209528189	0.8247201931427032	0.7843716808717861	0.7360408650303096	0.5742278454792276	0.6061989141121941	0.48835627370519574	0.6787005100164485	0.8003914547922006	0.9732405700103629	0.7315413870254965	0.9823359028066607	1.31154709124897	1.2922473946431423	0.9450561319195306	0.8963989562195724	0.4866802362189412	1.4658913963935323	1.134706351545428	0.46385649377300486	0.9766306228597107	0.8238543483587918	0.7246755528429986	0.9163506656661582	0.8845349140647182	-0.026439863474142886	1.0520862485372873	0.8257242976403948
OSD-678__Ground_control_phyD_Light_bio_rep3	0.5982742895101726	1.029973914774911	0.8580296035388847	0.8274618857994442	0.5624171165704345	0.5647743974193541	0.8569175574886791	0.8024753873873212	1.2605743127802493	0.9223775772813846	0.7494442895029645	1.2213671289924288	1.4353467023567217	1.2337107083816465	1.2558475219473226	0.8922317262086659	0.44238500307979434	1.5696377605970304	1.206475480776138	0.4760344815870873	1.0395668394303759	0.7173422794188312	0.7105096350826963	0.9695159624676859	0.8643078532992574	0.0024802065058513543	0.8698662273391928	0.7505804951698524
OSD-678__Ground_control_phyD_Light_bio_rep2	0.3028302878628754	0.8371866811366886	0.7105573795583522	0.672916686240194	0.6230912801413687	0.5079334178258127	0.7056040080770054	0.9133706757101588	0.9578706840219484	0.9069153185257964	0.7135172693594609	1.1131232811664187	1.3427210867150365	1.2219817040713528	1.1844046326254634	0.8934874261584178	0.43291446585626914	1.3369224294963926	1.1383625071391295	0.2839155466471739	1.0172303446822142	0.7426817174552992	0.7578739745540037	0.91336449662023	0.8087330142274654	0.040836390429800196	1.016983872377359	0.6816674631765567
OSD-678__Flight_Ws_Dark_bio_rep3	0.5078298097945323	1.0316110261236549	1.1081878236195242	0.9934188011074089	0.7164940816974248	0.5443587524610545	0.7608192100651531	0.8715319252009474	0.9273282402628704	0.8363506503206972	0.7791454099100303	0.9732320656885523	1.2306517786550415	1.0365106109812485	1.086199215206989	0.8113991649424582	0.0917864103168701	0.9250806837697445	1.0221518642299785	0.5324510521103387	0.9994096517892656	0.8832475631921274	0.8421766460228404	1.0192695452636396	0.9155536800855884	0.5519231178255855	1.119590734531833	0.8104693449201212
OSD-678__Flight_Ws_Dark_bio_rep2	0.5649936765016321	1.0650870270300739	1.1262012176092417	1.0387903378917211	0.743375743734912	0.678267582373607	0.7257520233399124	0.8567480567934764	0.7812039780048974	0.9053294215300748	0.7871706609101756	0.9935540220396256	1.1358048598798607	1.075082142395638	0.9972776590847642	0.8170562610279133	0.10209818678865164	0.9212714749194303	0.9899136880003251	0.542015187026065	0.9918226158072186	0.9357999690565437	0.785352929361918	0.9746130138771654	0.9879793446977134	0.5643834402162384	1.1048311229905998	0.7882622458447901
OSD-678__Flight_Ws_Dark_bio_rep1	0.5369127365127574	0.989782353437648	0.6759899661854263	0.9003908028072777	0.6955611940021822	0.4160077833142495	0.47702402025056995	0.7974213201865459	0.7188150501992387	0.8278866766892685	0.8174825458490104	0.7493833035263945	1.2226501701206633	1.1133714382528992	1.1125221359135749	0.8388481104864375	0.0803265257723716	0.9157720452714366	1.0199172356174173	0.4426448077623016	1.0068877275967567	0.6940731696252846	0.7361922535406896	0.9768173863816241	0.8456104159042762	0.5852110654447737	1.139316018632253	0.5805690724161976
OSD-678__Flight_phyD_Dark_bio_rep3	0.5013385701849451	1.0145605473794703	0.8323390468309547	1.0325682111989651	0.7200864308951911	0.5172242744462194	0.7662151406760905	0.8166532264379517	0.823475985967052	0.91529564703635	0.5814157095535841	0.8863109309549007	0.8658193529458316	0.7291750585279915	1.11245780808898	0.8416917505145565	0.06910120909259115	0.9227640662183929	0.9041803112580566	0.40658453301061587	0.9689886734985365	0.6587079073950328	0.783830093110387	0.9688513298284885	0.9058834841605194	0.7033488967602264	1.1408957216622622	0.5732287604248265
OSD-678__Flight_phyD_Dark_bio_rep2	0.6330191369767859	1.0404675671901753	0.7338542814210766	1.1626664646282145	0.722221306224424	0.5568603606994178	0.7917218195278881	0.7202927269211067	1.0383942156015524	0.8866571509559785	0.6978691170453071	0.9832235137580526	0.9092188277307786	0.8121264621421911	0.9463690105787776	0.8830535792315861	0.1595551242007428	0.8973024203715839	0.972265109550742	0.5293721143248921	0.9849605264257086	0.6742418088473315	0.7994941885774347	0.919878715856715	0.9256716519354131	0.68105902385969	1.0363580524940792	0.5986890360423824
OSD-678__Flight_phyD_Dark_bio_rep1	0.4303632870823461	1.0208259466456775	1.1135001266714453	1.151107240514246	0.694502622919275	0.5756328190829435	1.1597182294655684	0.8471322820977929	0.7605720335935761	0.8618468760288664	0.762854158235862	1.0652678319450912	0.9213566179565008	0.9451888608164901	0.9609610837592367	0.8562197692676418	0.14476801696741673	0.9716532851476674	1.0056464046159865	0.3703617385313897	0.9756456737793069	0.6820839367879362	0.8548311408374178	0.9070240954825798	1.0607385295711114	0.6707248941209106	1.1705794327722479	0.7432088929381976
OSD-678__Ground_control_phyD_Light_bio_rep1	0.339918922314038	0.8216620501236902	0.7013135041785838	1.0053817211295835	0.5527944243334827	0.5244474364419678	0.81780042515448	0.8085985121816601	0.9454193654555811	0.8623300619428487	0.9196874461137872	0.834724346829885	1.489492383885093	1.2519735268814307	1.1776105549219222	0.8849531807058898	0.41125760807393025	1.3476906430516344	1.2043173815772352	0.23971886599392384	1.021950167491521	0.7262175975954784	0.738751416282358	0.9709591311427087	0.9609993799070474	0.27140227484588486	0.9706202986126488	0.6052892328575207
OSD-678__Flight_Col-0_Dark_bio_rep3	0.19201359808509966	0.7886971305889088	0.48528567493210717	0.006472336432509551	0.4230135489451641	0.4915484066069035	0.6810350238638967	0.60444424804671	1.1014393500781956	0.9062283831699449	0.31504897617995975	0.17680766974453113	1.2159331193056397	0.7622904118985596	1.0317179086069928	0.9783358334480431	0.34336452157221214	1.1499936718834436	0.8864789797738333	-0.11979135781644751	0.8218945827726236	0.8213855762378639	0.2970232665824317	0.2643668215714335	0.774836137358527	0.5306864850117987	0.7414862690971464	0.8975120403372735
OSD-678__Flight_Col-0_Dark_bio_rep2	0.39813186354054214	0.9609415953206809	0.7210909695426689	1.0645992670681848	0.740137136067396	0.5275671714024611	1.0016340460210549	0.8474139778963676	1.0352226265305577	0.9008701972302423	0.6143136630490812	0.7990125832603464	0.9767468173884263	0.9387759810806799	0.946383816989669	0.8851220319735782	0.16412123889476146	0.9483622415939915	0.990645825469049	0.41072459664653105	0.9375766238838305	0.7317251475788263	0.7778428016324855	0.9112285353502788	0.8502399494111776	0.7854487695428926	1.050638186557275	0.5821602503538763
OSD-678__Flight_Col-0_Dark_bio_rep1	0.3195587745954661	0.9787441222527308	0.6761782395093615	0.6967476500486584	0.668206128643688	0.7271249095410318	0.7638383812769675	0.8307472781330238	0.3948112122219637	0.8982988715697274	0.4467005129960893	0.9904621595944797	0.7908957186042322	0.801010896009977	0.9363438134844924	0.8618861599892096	0.13460122503084362	0.9081436186053212	0.9398861833968714	0.3670665379309766	0.9813651494418851	0.6315160278026853	0.7269225457516381	0.9857628432646891	0.8846275754869036	0.5907946470002186	1.1255218938481475	0.5784359022319657
OSD-678__Flight_Ws_Light_bio_rep3	0.5900171751880517	0.8573592236287125	0.5249493880706546	0.37338275799223486	0.6457033372344271	0.6147789179234173	0.686135277672552	0.5105206268100342	0.7740218309148583	0.9643941443121963	0.6603644363092549	0.8666653858389282	0.7522545422762011	0.6603905596879038	0.6791005289826839	0.9566659479715944	0.4060218661785615	1.2306390543701873	0.8826785875732713	0.5551242019571504	0.9188288838850703	0.7691346829284633	0.2577633256558353	0.6070661377226945	0.8908556439261038	0.2675402728647666	0.7118103363672711	0.5790735875831129
OSD-678__Flight_Ws_Light_bio_rep2	0.4467758760712169	1.0094055382214655	0.7809920695036187	0.23500504071814485	0.37015897717803464	0.5112266072360804	0.5072003175166331	0.58777754100063	1.1024087497512483	0.9884605759844899	0.7129518012005561	0.651425994207813	0.9932318980121912	1.004650531420858	0.8279456754424498	0.9320173206594254	0.45205555129291036	1.2195708260221592	0.9631421963767377	0.42955292590783123	0.8717550465532227	0.8367002221113008	0.35573405454354623	0.5931608812688748	0.9563804581259358	0.635045827314989	0.9251788703864273	0.7577124567337729
OSD-678__Flight_Ws_Light_bio_rep1	0.4629388974835538	0.8443201674798285	0.425753121260335	0.379825414270807	0.33790925388607873	0.5812165426870408	0.3971573884781513	0.5243400072457827	1.0940445812084214	1.116924900718695	0.737385585133379	0.6973585236638343	0.9358930676975373	0.8940949212814562	0.9719974054254809	0.9361482877116105	0.46873119207288805	1.2463679838399937	0.9627304923041745	0.45871005180127344	0.8725195508848813	0.8171069166004928	0.2805280349611857	0.3672382781033493	0.945665785898219	0.8296593981753092	0.9564341331891086	0.48508596298955187
OSD-678__Flight_phyD_Light_bio_rep3	0.3777916619349264	0.6507140051757502	0.47984133932559825	0.35364961021432983	0.6547225413648033	0.49953448543253703	0.7788919851114049	0.8644925488426054	0.6889048696229811	1.0923175814370296	0.3893543483223983	0.7398331681883942	1.250345671049769	1.0568113649783997	0.9570419324596529	0.9711042607484685	0.3631793685582175	1.1729640735931481	1.0563171974550127	0.10092611361512592	0.94230213267065	0.7320607411402985	0.6208693736469311	0.7404438708951766	1.1792114603332928	0.5477997118375451	0.8479794114544071	0.5866089307846408
OSD-678__Flight_phyD_Light_bio_rep2	0.13874974747892513	0.8511012184080566	0.26126982736598586	0.23345687204085827	0.5198115726779647	0.5674628962460778	0.489516737003529	0.5570536992479566	0.7213553656040145	1.0379508250898322	0.7312815153739378	0.49762679326901704	0.911823709896027	1.1863511299031693	0.5480350527956025	0.9417413931746247	0.35326040813212284	1.0380839688957042	0.9444379653133659	0.11399877486548467	0.7899496096771327	0.7389885808626321	0.44729767311330715	0.4882974326981919	1.084350589955507	1.0711579673776428	0.9397439978876989	0.5744028489686185
OSD-678__Flight_phyD_Light_bio_rep1	0.10492552816167168	0.9956478559543557	0.2744230078389345	-0.010921138158459206	0.6845506493345411	0.5791688890357658	0.6878520786641004	0.8050774979847436	1.1653798008915766	1.0979824648114476	0.4920327651374817	0.6488293789159884	1.0383271991203253	1.098540169597256	0.8989767368423834	0.9293288585081956	0.29113490757358934	1.0817564776341848	0.9403318532886967	0.12290923271893885	0.825992224956714	0.8244321696761886	0.4074411970975202	0.553643878131108	1.1434449652926502	0.9098257911252583	0.7348816539258209	0.4717378462942067
OSD-678__Flight_Col-0_Light_bio_rep3	0.34449903199921034	1.0000933519477373	0.638345561809348	0.5555637533115457	0.7446024766815879	0.6429830277275916	0.7767201345205536	0.8479942701859684	0.571019315131246	1.041461800397595	0.8363296786819402	1.127776485697333	1.1304167168465946	0.924976026387654	1.0445405010852946	0.8978888495734387	0.2737351359174276	0.9733213800989124	1.0348210147006787	0.5081127270071617	0.9662210834870385	0.907326209810419	0.7619974542258766	0.7987365595025597	1.0125390338859366	0.8926754314264362	1.0519212490211676	0.6028619095150193
OSD-678__Ground_control_Col-0_Light_bio_rep3	0.5295469191404852	0.8497287850492896	0.952227053909038	0.8997250782916133	0.49644378978666104	0.43162083015312847	0.7079528560676585	0.7595683463553534	1.3030726243959325	0.920427117401322	0.9249112726429836	1.151699315129758	1.4826952453403972	1.2238052541799789	1.1107485848424392	0.8979227623944666	0.38955566259077296	1.3622322402532145	1.17675437995056	0.027327912186645518	1.0485934664370284	0.7510724412872964	0.7293280784843971	0.846082855260891	0.9778798908808085	0.7882159177894583	0.9306624892280115	0.8257036990358559
OSD-678__Flight_Col-0_Light_bio_rep2	0.26131369323933445	0.7715067537646935	0.2902036738298651	0.37160805499672667	0.6567042739036856	0.8221430943512372	0.8724455534555535	0.7733281432987184	0.9765922760915212	1.069705581112602	0.28191344085729025	0.9559149798765794	1.2607917294929292	1.1375468551209014	1.1644892272344738	0.9192829467034804	0.4738579104154541	1.0511389762482104	0.9511959586487676	0.3417706810851437	0.9101197919501154	0.749814252246335	0.528255824642944	0.6920165778615298	0.9871604712488748	1.042876016651357	0.9039367537747476	0.46436167321126237
OSD-678__Flight_Col-0_Light_bio_rep1	0.5209599644991904	0.9137733339466224	0.4404045834297014	0.42393105978955575	0.5774441074587299	0.6047364717361248	0.7597957141124242	0.8623721314687722	1.09023329747868	1.0495485260093356	0.6475392334459682	0.9837782238850059	1.1679333695412815	1.1701383421933507	1.0682410036608863	0.9590426357267089	0.43140931992199427	1.3160282245378068	0.9711894224007241	0.30034575795577284	0.8725863991142264	0.9680032860387262	0.48055208173800756	0.6741651570396997	1.1430216217866802	1.0875058670179194	0.7468745192021039	0.5794086776588572
OSD-678__Ground_control_Ws_Dark_bio_rep3	0.6200619398189654	1.1531926216007438	0.9594604079751209	0.963283366356625	0.7801272475582276	0.8988378324032252	1.0822554274047724	0.7262969963641096	0.8756291994529538	0.987744706789679	0.6989454292938476	1.180629557986613	0.9412403628087406	0.8753785019711625	0.8694539778255943	0.9039710111308878	0.1204356738295014	0.7148572605110266	0.9816295196783084	0.5550874100564965	0.9653394613212468	0.8338316559128557	0.8935725777781259	1.0695172118073166	0.9045457922247588	0.8130676561064832	1.242916796202576	0.6796898898009999
OSD-678__Ground_control_Ws_Dark_bio_rep2	0.5574348875476426	1.1317676687435356	0.9834371296052761	1.0845927729713454	0.9563069823588615	0.7812528307134146	0.9166652457016451	0.6934386237279722	0.9611807455067101	0.9118336782808238	0.7851348095037253	1.1497541751620721	0.9199313974464242	0.9444991184413628	0.9373053933865713	0.8224159995217039	0.4167717116453173	0.798317931034254	0.9366594654990678	0.5835547736580463	0.9630808495518113	0.8139187849143842	0.8659547126347613	1.0926247253682255	0.8076993199534129	0.958613541792998	1.178708204071414	0.6890345558944295
OSD-678__Ground_control_Ws_Dark_bio_rep1	0.42290929068524497	0.988599017912744	0.6863248945584247	0.9249645047515594	0.9626887304643079	0.7539564243604743	0.7391206617407988	0.6721510106693117	0.6276996486888506	0.8338176707251224	0.6664400200520177	1.1511284257276513	1.1477106707398381	0.850808331523113	1.0886435297841994	0.8802336343043151	0.4965796927613834	0.8234572158239627	0.8926465528947995	0.5945282074643696	0.9578765657493737	0.86029453529384	0.8035122963960952	1.113339434409446	0.7306981513096759	0.973011616241829	1.2097753136753562	0.5443471641487372
OSD-678__Ground_control_phyD_Dark_bio_rep3	0.605732755130415	1.031816671067354	1.0232879125938525	1.0847139960714267	0.7129039705462349	0.5223070570185894	1.1780763717675629	0.7488570522069681	0.7354858144853476	0.8987755239551329	0.7497661551173145	1.1663318090076191	0.8598220590208225	0.8362177143580449	1.1634340134228878	0.8324455043090914	0.0682939387102309	0.8244521551999319	1.0054120697420859	0.42957573229903406	0.9425382898610539	0.6858306340751963	1.0647981547038154	0.9995063935527462	0.7205381789230827	0.6300259328341711	1.0497214805033566	0.7748433790073771
OSD-678__Ground_control_phyD_Dark_bio_rep2	0.3835903459241621	0.9650582605607227	0.7735888748800992	1.0012972743808564	0.7848663757055594	0.5843091795066909	0.8824565762294978	0.7939093364904218	0.6836424360755138	0.9803091020387048	0.803219821195942	1.1288984575325594	0.8416024400316081	0.9285683228292179	0.9969958618334072	0.8676256107597247	0.015040616176650942	0.8685563057644021	0.9353872493073258	0.3639094572853249	0.966508821853706	0.6723102423456091	0.978966023717757	1.101975155191491	0.8282594984570824	0.9126436917967591	1.094634128630187	0.6183552782692512
OSD-678__Ground_control_phyD_Dark_bio_rep1	0.3147849183078968	0.993668630608223	0.8549650578429487	0.5552331997886981	0.7266587924068342	0.5856321964501082	0.831054332513012	0.9596162718923226	0.7744454901368271	0.9323512418913417	0.8050757057062837	0.9325272821666402	0.9911446109849021	0.834998296730777	1.0208114706848324	0.8659013234561175	-0.018848869072474357	0.9142548403568457	0.995700458939239	0.4190377584162977	0.9595451853058886	0.6692325586156737	0.9975119975499425	1.1193879731306953	0.8236995187649193	0.9599515780103667	1.0729611295857329	0.6877650027002988
OSD-678__Ground_control_Col-0_Dark_bio_rep3	0.5817752496928877	1.017500140725809	1.2349296586315321	1.1828302913120539	0.7769402906299969	0.6850799582109174	0.8674966807349953	0.7973938445334023	0.7703979708466989	0.9527717282592612	0.8857249988805633	1.2118244854953562	1.1511539670848645	0.9633322021304221	1.094573602322926	0.8877550381780003	0.1765803842734004	0.9216500259291069	1.0175956357046454	0.6220660528890479	0.9795462514592893	0.7055554967378995	0.9865780171858108	1.046776738921223	0.8645012317428395	0.6583484889591968	1.1063466948847183	0.7627677574290089
OSD-678__Ground_control_Col-0_Dark_bio_rep2	0.7250580018741956	1.0399487745561053	0.7751027897898835	1.2650023008267823	0.8879224700850686	0.6280127626193168	1.162487785508749	0.8849954027917518	0.7548300411743161	0.8850895575192239	0.8576048670282668	1.0194111723136785	1.2343511164816705	1.1522871686836602	1.298321950852685	0.9015510951856809	0.2587920615063093	0.8208685765545007	0.9690984292570878	0.6312390280972681	0.9939552793590319	0.7128924363804688	1.1321458053709361	1.1251662169312082	0.989873181474724	0.9095035088622931	1.1343755208250714	0.6273596525909804
OSD-678__Ground_control_Col-0_Light_bio_rep2	0.3567563046941566	0.7808196909959428	0.7752904353903728	0.7531334142892198	0.3635217974682326	0.3376921864702094	0.7590514226744711	0.7334879062493205	1.1370744271345155	0.8772233836798479	0.8692779995387323	1.0181177062468165	1.562415979335303	1.3232789147927646	1.2848936019480153	0.8305602578381877	0.3804825438064147	1.4200451498481677	1.1042162523193229	0.04052807427915967	0.9969171134806243	0.7261686209137219	0.8089153890944965	1.0102539168833982	0.8708284238604357	-0.021120002016108225	0.8741397514404442	0.6644544143395591
OSD-678__Ground_control_Col-0_Light_bio_rep1	0.4436368565149847	0.8555432208113536	0.9559727508645557	1.0960183624842381	0.5660470604057019	0.4887102211230411	0.7980075027005604	0.7662874587082991	0.7804783983541539	0.9266132989958838	0.9260897324414432	1.2786808634162072	1.572417165817608	1.314774012025017	1.5941686332915004	0.918495044862304	0.5184504536684598	1.4075918705139772	1.2070422837220414	0.4992979914752244	0.9920665909341635	0.7461236240124979	0.8324222325912838	1.068106908003685	0.9142341542413079	0.15700569847095028	1.0658425426241442	0.8098485303900219
OSD-38__Atha_WT-Col-0_sl_FLT_Rep1_G1S1	0.9879925989866917	0.8747402342607649	0.6554518366619995	1.0504247872250914	0.9166783055085086	0.4891511651058082	0.919545371293097	0.9080971252016543	1.1087519282487495	0.932556887228277	1.1573366140457528	1.2085934196339303	0.8095125374087891	0.383899325853149	0.7628322317496523	0.7505474369626222	0.9607748562599404	1.0689419723579425	1.1160651634479926	0.8516259753274155	0.8964962461523136	0.7220303238365042	1.0637172320176553	0.786024029952923	0.6374287454515993	0.8209616447947993	0.7101911289450974	0.6862569355233087
OSD-38__Atha_WT-Col-0_sl_FLT_Rep2_G1S2	1.2849850586594496	0.9024973195595184	0.929667967578372	1.2456273342439088	1.1442804453317188	0.8947903489923565	1.001558854559945	0.8866238361151586	0.9536268145658877	0.9196334570393374	1.2855731126180032	1.109673094689253	0.8252409476149202	0.4878395075433189	0.9372609302934958	0.8302207390940464	1.0942359939849	1.0894633083972263	1.0552939729823891	0.9993450258058794	0.8947930057984853	0.6362249951047582	1.171638114599984	0.7831623142287237	0.7164974399823029	0.9021255717584804	0.6805905876313176	0.9869136448695623
